IC_L_7: t= 0.10, L= 403.00, L_straight= 401.12, slack=  1.88, T_bat= 0.01, T_rov= 0.26, F_drag_cable=( 0.00,  0.05), Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 21.00, L= 411.94, L_straight= 408.00, slack=  3.94, T_bat= 15.51, T_rov= 0.50, F_drag_cable=( 0.01,  16.35), Fy_cmd=-25.00, desired=  0.83, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 21.10, L= 412.02, L_straight= 408.06, slack=  3.97, T_bat= 14.14, T_rov= 0.50, F_drag_cable=( 0.01,  16.35), Fy_cmd=-25.00, desired=  0.83, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 21.20, L= 412.11, L_straight= 408.11, slack=  4.00, T_bat= 15.38, T_rov= 0.50, F_drag_cable=( 0.01,  16.35), Fy_cmd=-25.00, desired=  0.83, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 21.30, L= 412.19, L_straight= 408.16, slack=  4.03, T_bat= 13.65, T_rov= 0.50, F_drag_cable=( 0.01,  16.35), Fy_cmd=-25.00, desired=  0.83, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 21.40, L= 412.27, L_straight= 408.21, slack=  4.07, T_bat= 14.83, T_rov= 0.50, F_drag_cable=( 0.01,  16.36), Fy_cmd=-25.00, desired=  0.83, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 21.50, L= 412.35, L_straight= 408.26, slack=  4.10, T_bat= 14.07, T_rov= 0.50, F_drag_cable=( 0.01,  16.36), Fy_cmd=-25.00, desired=  0.83, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 21.60, L= 412.44, L_straight= 408.31, slack=  4.13, T_bat= 14.34, T_rov= 0.50, F_drag_cable=( 0.01,  16.36), Fy_cmd=-25.00, desired=  0.83, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 21.70, L= 412.52, L_straight= 408.36, slack=  4.16, T_bat= 14.51, T_rov= 0.50, F_drag_cable=( 0.01,  16.37), Fy_cmd=-25.00, desired=  0.82, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 21.80, L= 412.60, L_straight= 408.41, slack=  4.19, T_bat= 14.52, T_rov= 0.50, F_drag_cable=( 0.01,  16.37), Fy_cmd=-25.00, desired=  0.82, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 21.90, L= 412.69, L_straight= 408.46, slack=  4.23, T_bat= 14.55, T_rov= 0.50, F_drag_cable=( 0.01,  16.37), Fy_cmd=-25.00, desired=  0.82, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 22.00, L= 412.77, L_straight= 408.51, slack=  4.26, T_bat= 14.70, T_rov= 0.50, F_drag_cable=( 0.01,  16.38), Fy_cmd=-25.00, desired=  0.82, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 22.10, L= 412.85, L_straight= 408.56, slack=  4.29, T_bat= 14.76, T_rov= 0.50, F_drag_cable=( 0.01,  16.38), Fy_cmd=-25.00, desired=  0.83, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 22.20, L= 412.93, L_straight= 408.61, slack=  4.32, T_bat= 14.68, T_rov= 0.50, F_drag_cable=( 0.01,  16.38), Fy_cmd=-25.00, desired=  0.83, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 22.30, L= 413.02, L_straight= 408.66, slack=  4.36, T_bat= 14.76, T_rov= 0.50, F_drag_cable=( 0.01,  16.39), Fy_cmd=-25.00, desired=  0.83, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 22.40, L= 413.10, L_straight= 408.71, slack=  4.39, T_bat= 14.69, T_rov= 0.50, F_drag_cable=( 0.01,  16.39), Fy_cmd=-25.00, desired=  0.83, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 22.50, L= 413.18, L_straight= 408.76, slack=  4.42, T_bat= 14.36, T_rov= 0.50, F_drag_cable=( 0.01,  16.39), Fy_cmd=-25.00, desired=  0.83, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 22.60, L= 413.26, L_straight= 408.81, slack=  4.45, T_bat= 14.17, T_rov= 0.50, F_drag_cable=( 0.01,  16.40), Fy_cmd=-25.00, desired=  0.83, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 22.70, L= 413.35, L_straight= 408.86, slack=  4.48, T_bat= 14.20, T_rov= 0.50, F_drag_cable=( 0.01,  16.40), Fy_cmd=-25.00, desired=  0.82, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 22.80, L= 413.43, L_straight= 408.91, slack=  4.52, T_bat= 14.39, T_rov= 0.50, F_drag_cable=( 0.01,  16.40), Fy_cmd=-25.00, desired=  0.82, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 22.90, L= 413.51, L_straight= 408.96, slack=  4.55, T_bat= 14.51, T_rov= 0.50, F_drag_cable=( 0.01,  16.41), Fy_cmd=-25.00, desired=  0.82, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 23.00, L= 413.59, L_straight= 409.01, slack=  4.58, T_bat= 14.56, T_rov= 0.50, F_drag_cable=( 0.01,  16.41), Fy_cmd=-25.00, desired=  0.82, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 23.10, L= 413.68, L_straight= 409.06, slack=  4.61, T_bat= 14.61, T_rov= 0.50, F_drag_cable=( 0.01,  16.41), Fy_cmd=-25.00, desired=  0.82, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 23.20, L= 413.76, L_straight= 409.11, slack=  4.64, T_bat= 14.54, T_rov= 0.50, F_drag_cable=( 0.01,  16.42), Fy_cmd=-25.00, desired=  0.82, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 23.30, L= 413.84, L_straight= 409.17, slack=  4.68, T_bat= 14.35, T_rov= 0.50, F_drag_cable=( 0.01,  16.42), Fy_cmd=-25.00, desired=  0.82, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 23.40, L= 413.92, L_straight= 409.22, slack=  4.71, T_bat= 14.25, T_rov= 0.50, F_drag_cable=( 0.01,  16.42), Fy_cmd=-25.00, desired=  0.82, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 23.50, L= 414.01, L_straight= 409.27, slack=  4.74, T_bat= 14.36, T_rov= 0.50, F_drag_cable=( 0.01,  16.43), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 23.60, L= 414.09, L_straight= 409.32, slack=  4.77, T_bat= 14.43, T_rov= 0.50, F_drag_cable=( 0.01,  16.43), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 23.70, L= 414.17, L_straight= 409.37, slack=  4.80, T_bat= 14.52, T_rov= 0.50, F_drag_cable=( 0.01,  16.43), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 23.80, L= 414.25, L_straight= 409.42, slack=  4.84, T_bat= 14.43, T_rov= 0.50, F_drag_cable=( 0.01,  16.44), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 23.90, L= 414.34, L_straight= 409.47, slack=  4.87, T_bat= 14.47, T_rov= 0.50, F_drag_cable=( 0.01,  16.44), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 24.00, L= 414.42, L_straight= 409.52, slack=  4.90, T_bat= 14.48, T_rov= 0.50, F_drag_cable=( 0.01,  16.44), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 24.10, L= 414.50, L_straight= 409.57, slack=  4.93, T_bat= 14.39, T_rov= 0.50, F_drag_cable=( 0.01,  16.45), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 24.20, L= 414.58, L_straight= 409.62, slack=  4.96, T_bat= 14.29, T_rov= 0.50, F_drag_cable=( 0.01,  16.45), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 24.30, L= 414.67, L_straight= 409.67, slack=  5.00, T_bat= 14.31, T_rov= 0.50, F_drag_cable=( 0.01,  16.45), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 24.40, L= 414.75, L_straight= 409.72, slack=  5.03, T_bat= 14.18, T_rov= 0.50, F_drag_cable=( 0.01,  16.46), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 24.50, L= 414.83, L_straight= 409.77, slack=  5.06, T_bat= 14.46, T_rov= 0.50, F_drag_cable=( 0.01,  16.46), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 24.60, L= 414.91, L_straight= 409.82, slack=  5.09, T_bat= 14.30, T_rov= 0.50, F_drag_cable=( 0.01,  16.46), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 24.70, L= 415.00, L_straight= 409.87, slack=  5.12, T_bat= 14.40, T_rov= 0.50, F_drag_cable=( 0.01,  16.47), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 24.80, L= 415.08, L_straight= 409.92, slack=  5.16, T_bat= 14.41, T_rov= 0.50, F_drag_cable=( 0.01,  16.47), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 24.90, L= 415.16, L_straight= 409.97, slack=  5.19, T_bat= 14.26, T_rov= 0.50, F_drag_cable=( 0.01,  16.47), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 25.00, L= 415.24, L_straight= 410.02, slack=  5.22, T_bat= 14.11, T_rov= 0.50, F_drag_cable=( 0.01,  16.48), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 25.10, L= 415.33, L_straight= 410.07, slack=  5.25, T_bat= 14.06, T_rov= 0.50, F_drag_cable=( 0.01,  16.48), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 25.20, L= 415.41, L_straight= 410.12, slack=  5.28, T_bat= 14.09, T_rov= 0.50, F_drag_cable=( 0.01,  16.48), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 25.30, L= 415.49, L_straight= 410.17, slack=  5.32, T_bat= 14.15, T_rov= 0.50, F_drag_cable=( 0.01,  16.49), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 25.40, L= 415.57, L_straight= 410.22, slack=  5.35, T_bat= 14.14, T_rov= 0.50, F_drag_cable=( 0.01,  16.49), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 25.50, L= 415.66, L_straight= 410.28, slack=  5.38, T_bat= 14.13, T_rov= 0.50, F_drag_cable=( 0.01,  16.49), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 25.60, L= 415.74, L_straight= 410.33, slack=  5.41, T_bat= 14.18, T_rov= 0.50, F_drag_cable=( 0.01,  16.50), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 25.70, L= 415.82, L_straight= 410.38, slack=  5.44, T_bat= 14.14, T_rov= 0.50, F_drag_cable=( 0.01,  16.50), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 25.80, L= 415.90, L_straight= 410.43, slack=  5.48, T_bat= 14.33, T_rov= 0.50, F_drag_cable=( 0.01,  16.50), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 25.90, L= 415.98, L_straight= 410.48, slack=  5.51, T_bat= 14.19, T_rov= 0.50, F_drag_cable=( 0.01,  16.51), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 26.00, L= 416.07, L_straight= 410.53, slack=  5.54, T_bat= 14.15, T_rov= 0.50, F_drag_cable=( 0.01,  16.51), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 26.10, L= 416.15, L_straight= 410.58, slack=  5.57, T_bat= 14.01, T_rov= 0.50, F_drag_cable=( 0.01,  16.51), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 26.20, L= 416.23, L_straight= 410.63, slack=  5.60, T_bat= 14.06, T_rov= 0.50, F_drag_cable=( 0.01,  16.52), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 26.30, L= 416.31, L_straight= 410.68, slack=  5.63, T_bat= 14.32, T_rov= 0.50, F_drag_cable=( 0.01,  16.52), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 26.40, L= 416.40, L_straight= 410.73, slack=  5.67, T_bat= 14.27, T_rov= 0.50, F_drag_cable=( 0.01,  16.52), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 26.50, L= 416.48, L_straight= 410.78, slack=  5.70, T_bat= 14.27, T_rov= 0.50, F_drag_cable=( 0.01,  16.52), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 26.60, L= 416.56, L_straight= 410.83, slack=  5.73, T_bat= 14.26, T_rov= 0.50, F_drag_cable=( 0.01,  16.53), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 26.70, L= 416.64, L_straight= 410.88, slack=  5.76, T_bat= 14.23, T_rov= 0.50, F_drag_cable=( 0.01,  16.53), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 26.80, L= 416.72, L_straight= 410.93, slack=  5.79, T_bat= 14.20, T_rov= 0.50, F_drag_cable=( 0.01,  16.53), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 26.90, L= 416.81, L_straight= 410.98, slack=  5.82, T_bat= 14.20, T_rov= 0.50, F_drag_cable=( 0.01,  16.54), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 27.00, L= 416.89, L_straight= 411.03, slack=  5.86, T_bat= 14.19, T_rov= 0.50, F_drag_cable=( 0.01,  16.54), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 27.10, L= 416.97, L_straight= 411.08, slack=  5.89, T_bat= 14.23, T_rov= 0.50, F_drag_cable=( 0.01,  16.54), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 27.20, L= 417.05, L_straight= 411.13, slack=  5.92, T_bat= 14.22, T_rov= 0.50, F_drag_cable=( 0.01,  16.55), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 27.30, L= 417.14, L_straight= 411.18, slack=  5.95, T_bat= 14.14, T_rov= 0.50, F_drag_cable=( 0.01,  16.55), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 27.40, L= 417.22, L_straight= 411.23, slack=  5.98, T_bat= 14.23, T_rov= 0.50, F_drag_cable=( 0.01,  16.55), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 27.50, L= 417.30, L_straight= 411.28, slack=  6.02, T_bat= 14.30, T_rov= 0.50, F_drag_cable=( 0.01,  16.56), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 27.60, L= 417.38, L_straight= 411.33, slack=  6.05, T_bat= 14.14, T_rov= 0.50, F_drag_cable=( 0.01,  16.56), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 27.70, L= 417.46, L_straight= 411.39, slack=  6.08, T_bat= 14.06, T_rov= 0.50, F_drag_cable=( 0.01,  16.56), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 27.80, L= 417.55, L_straight= 411.44, slack=  6.11, T_bat= 14.21, T_rov= 0.50, F_drag_cable=( 0.01,  16.57), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 27.90, L= 417.63, L_straight= 411.49, slack=  6.14, T_bat= 14.25, T_rov= 0.50, F_drag_cable=( 0.01,  16.57), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 28.00, L= 417.71, L_straight= 411.54, slack=  6.17, T_bat= 14.20, T_rov= 0.50, F_drag_cable=( 0.01,  16.57), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 28.10, L= 417.79, L_straight= 411.59, slack=  6.21, T_bat= 14.09, T_rov= 0.50, F_drag_cable=( 0.01,  16.58), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 28.20, L= 417.87, L_straight= 411.64, slack=  6.24, T_bat= 14.00, T_rov= 0.50, F_drag_cable=( 0.01,  16.58), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 28.30, L= 417.96, L_straight= 411.69, slack=  6.27, T_bat= 14.02, T_rov= 0.50, F_drag_cable=( 0.01,  16.58), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 28.40, L= 418.04, L_straight= 411.74, slack=  6.30, T_bat= 14.05, T_rov= 0.50, F_drag_cable=( 0.01,  16.59), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 28.50, L= 418.12, L_straight= 411.79, slack=  6.33, T_bat= 13.83, T_rov= 0.50, F_drag_cable=( 0.01,  16.59), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 28.60, L= 418.20, L_straight= 411.84, slack=  6.36, T_bat= 13.90, T_rov= 0.50, F_drag_cable=( 0.01,  16.59), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 28.70, L= 418.29, L_straight= 411.89, slack=  6.40, T_bat= 13.69, T_rov= 0.50, F_drag_cable=( 0.01,  16.60), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 28.80, L= 418.37, L_straight= 411.94, slack=  6.43, T_bat= 13.76, T_rov= 0.50, F_drag_cable=( 0.01,  16.60), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 28.90, L= 418.45, L_straight= 411.99, slack=  6.46, T_bat= 13.96, T_rov= 0.50, F_drag_cable=( 0.01,  16.60), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 29.00, L= 418.53, L_straight= 412.04, slack=  6.49, T_bat= 14.07, T_rov= 0.50, F_drag_cable=( 0.01,  16.61), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 29.10, L= 418.61, L_straight= 412.09, slack=  6.52, T_bat= 13.94, T_rov= 0.50, F_drag_cable=( 0.01,  16.61), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 29.20, L= 418.70, L_straight= 412.14, slack=  6.55, T_bat= 13.91, T_rov= 0.50, F_drag_cable=( 0.01,  16.61), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 29.30, L= 418.78, L_straight= 412.19, slack=  6.59, T_bat= 13.77, T_rov= 0.50, F_drag_cable=( 0.01,  16.62), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 29.40, L= 418.86, L_straight= 412.24, slack=  6.62, T_bat= 13.71, T_rov= 0.50, F_drag_cable=( 0.01,  16.62), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 29.50, L= 418.94, L_straight= 412.29, slack=  6.65, T_bat= 13.74, T_rov= 0.50, F_drag_cable=( 0.01,  16.62), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 29.60, L= 419.02, L_straight= 412.34, slack=  6.68, T_bat= 13.92, T_rov= 0.50, F_drag_cable=( 0.01,  16.63), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 29.70, L= 419.11, L_straight= 412.39, slack=  6.71, T_bat= 13.73, T_rov= 0.50, F_drag_cable=( 0.01,  16.63), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 29.80, L= 419.19, L_straight= 412.44, slack=  6.74, T_bat= 13.47, T_rov= 0.50, F_drag_cable=( 0.01,  16.63), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 29.90, L= 419.27, L_straight= 412.50, slack=  6.77, T_bat= 13.65, T_rov= 0.50, F_drag_cable=( 0.01,  16.64), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 30.00, L= 419.35, L_straight= 412.55, slack=  6.81, T_bat= 13.58, T_rov= 0.50, F_drag_cable=( 0.01,  16.64), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 30.10, L= 419.43, L_straight= 412.60, slack=  6.84, T_bat= 13.49, T_rov= 0.50, F_drag_cable=( 0.01,  16.64), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 30.20, L= 419.51, L_straight= 412.65, slack=  6.87, T_bat= 13.56, T_rov= 0.50, F_drag_cable=( 0.01,  16.65), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 30.30, L= 419.60, L_straight= 412.70, slack=  6.90, T_bat= 13.61, T_rov= 0.50, F_drag_cable=( 0.01,  16.65), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 30.40, L= 419.68, L_straight= 412.75, slack=  6.93, T_bat= 13.81, T_rov= 0.50, F_drag_cable=( 0.01,  16.65), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 30.50, L= 419.76, L_straight= 412.80, slack=  6.96, T_bat= 13.71, T_rov= 0.50, F_drag_cable=( 0.01,  16.66), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 30.60, L= 419.84, L_straight= 412.85, slack=  6.99, T_bat= 13.74, T_rov= 0.50, F_drag_cable=( 0.01,  16.66), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 30.70, L= 419.92, L_straight= 412.90, slack=  7.03, T_bat= 13.78, T_rov= 0.50, F_drag_cable=( 0.01,  16.66), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 30.80, L= 420.01, L_straight= 412.95, slack=  7.06, T_bat= 13.80, T_rov= 0.50, F_drag_cable=( 0.01,  16.66), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 30.90, L= 420.09, L_straight= 413.00, slack=  7.09, T_bat= 13.54, T_rov= 0.50, F_drag_cable=( 0.01,  16.67), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 31.00, L= 420.17, L_straight= 413.05, slack=  7.12, T_bat= 13.69, T_rov= 0.50, F_drag_cable=( 0.01,  16.67), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 31.10, L= 420.25, L_straight= 413.10, slack=  7.15, T_bat= 13.73, T_rov= 0.50, F_drag_cable=( 0.01,  16.67), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 31.20, L= 420.33, L_straight= 413.15, slack=  7.18, T_bat= 13.75, T_rov= 0.50, F_drag_cable=( 0.01,  16.68), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 31.30, L= 420.41, L_straight= 413.20, slack=  7.21, T_bat= 13.92, T_rov= 0.50, F_drag_cable=( 0.01,  16.68), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 31.40, L= 420.50, L_straight= 413.25, slack=  7.24, T_bat= 14.03, T_rov= 0.50, F_drag_cable=( 0.01,  16.68), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 31.50, L= 420.58, L_straight= 413.30, slack=  7.28, T_bat= 13.90, T_rov= 0.50, F_drag_cable=( 0.01,  16.69), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 31.60, L= 420.66, L_straight= 413.35, slack=  7.31, T_bat= 13.72, T_rov= 0.50, F_drag_cable=( 0.01,  16.69), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
