IC_L_7: t= 0.10, L= 403.00, L_straight= 401.12, slack=  1.88, T_bat= 0.01, T_rov= 0.26, F_drag_cable=( 0.00, -0.06), Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 433.40, L= 404.70, L_straight= 401.54, slack=  3.16, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.58), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 433.50, L= 404.63, L_straight= 401.47, slack=  3.16, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.58), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 433.60, L= 404.56, L_straight= 401.41, slack=  3.16, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.57), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 433.70, L= 404.50, L_straight= 401.34, slack=  3.16, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.57), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 433.80, L= 404.43, L_straight= 401.27, slack=  3.16, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.56), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 433.90, L= 404.36, L_straight= 401.20, slack=  3.16, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.56), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 434.00, L= 404.29, L_straight= 401.14, slack=  3.16, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.55), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 434.10, L= 404.23, L_straight= 401.07, slack=  3.16, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.55), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 434.20, L= 404.16, L_straight= 401.00, slack=  3.16, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.54), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 434.30, L= 404.09, L_straight= 400.94, slack=  3.16, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.54), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 434.40, L= 404.02, L_straight= 400.87, slack=  3.15, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.53), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 434.50, L= 403.96, L_straight= 400.80, slack=  3.15, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.53), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 434.60, L= 403.89, L_straight= 400.74, slack=  3.15, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.52), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 434.70, L= 403.82, L_straight= 400.67, slack=  3.15, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.52), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 434.80, L= 403.76, L_straight= 400.60, slack=  3.15, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.51), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 434.90, L= 403.69, L_straight= 400.54, slack=  3.15, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.51), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 435.00, L= 403.62, L_straight= 400.47, slack=  3.15, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.51), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 435.10, L= 403.55, L_straight= 400.40, slack=  3.15, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.50), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 435.20, L= 403.49, L_straight= 400.34, slack=  3.15, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.50), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 435.30, L= 403.42, L_straight= 400.27, slack=  3.15, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.49), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 435.40, L= 403.35, L_straight= 400.20, slack=  3.15, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.49), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 435.50, L= 403.28, L_straight= 400.14, slack=  3.15, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.48), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 435.60, L= 403.22, L_straight= 400.07, slack=  3.15, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.48), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 435.70, L= 403.15, L_straight= 400.00, slack=  3.15, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.47), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 435.80, L= 403.08, L_straight= 399.93, slack=  3.15, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.47), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 435.90, L= 403.01, L_straight= 399.87, slack=  3.15, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.46), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 436.00, L= 402.95, L_straight= 399.80, slack=  3.15, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.46), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 436.10, L= 402.88, L_straight= 399.73, slack=  3.15, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.45), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 436.20, L= 402.81, L_straight= 399.67, slack=  3.14, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.45), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 436.30, L= 402.74, L_straight= 399.60, slack=  3.14, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.44), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 436.40, L= 402.68, L_straight= 399.53, slack=  3.14, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.44), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 436.50, L= 402.61, L_straight= 399.47, slack=  3.14, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.43), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 436.60, L= 402.54, L_straight= 399.40, slack=  3.14, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.43), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 436.70, L= 402.48, L_straight= 399.33, slack=  3.14, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.42), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 436.80, L= 402.41, L_straight= 399.27, slack=  3.14, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.42), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 436.90, L= 402.34, L_straight= 399.20, slack=  3.14, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.41), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 437.00, L= 402.27, L_straight= 399.13, slack=  3.14, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.41), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 437.10, L= 402.21, L_straight= 399.07, slack=  3.14, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.41), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 437.20, L= 402.14, L_straight= 399.00, slack=  3.14, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.40), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 437.30, L= 402.07, L_straight= 398.93, slack=  3.14, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.40), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 437.40, L= 402.00, L_straight= 398.86, slack=  3.14, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.39), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 437.50, L= 401.94, L_straight= 398.80, slack=  3.14, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.39), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 437.60, L= 401.87, L_straight= 398.73, slack=  3.14, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.38), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 437.70, L= 401.80, L_straight= 398.66, slack=  3.14, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.38), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 437.80, L= 401.73, L_straight= 398.60, slack=  3.14, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.37), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 437.90, L= 401.67, L_straight= 398.53, slack=  3.14, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.37), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 438.00, L= 401.60, L_straight= 398.46, slack=  3.14, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.36), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 438.10, L= 401.53, L_straight= 398.40, slack=  3.13, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.36), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 438.20, L= 401.46, L_straight= 398.33, slack=  3.13, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.35), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 438.30, L= 401.40, L_straight= 398.26, slack=  3.13, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.35), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 438.40, L= 401.33, L_straight= 398.20, slack=  3.13, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.34), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 438.50, L= 401.26, L_straight= 398.13, slack=  3.13, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.34), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 438.60, L= 401.19, L_straight= 398.06, slack=  3.13, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.33), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 438.70, L= 401.13, L_straight= 398.00, slack=  3.13, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.33), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 438.80, L= 401.06, L_straight= 397.93, slack=  3.13, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.32), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 438.90, L= 400.99, L_straight= 397.86, slack=  3.13, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.32), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 439.00, L= 400.93, L_straight= 397.80, slack=  3.13, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.31), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 439.10, L= 400.86, L_straight= 397.73, slack=  3.13, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.31), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 439.20, L= 400.79, L_straight= 397.66, slack=  3.13, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.31), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 439.30, L= 400.72, L_straight= 397.59, slack=  3.13, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.30), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 439.40, L= 400.66, L_straight= 397.53, slack=  3.13, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.30), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 439.50, L= 400.59, L_straight= 397.46, slack=  3.13, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.29), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 439.60, L= 400.52, L_straight= 397.39, slack=  3.13, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.29), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 439.70, L= 400.45, L_straight= 397.33, slack=  3.13, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.28), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 439.80, L= 400.39, L_straight= 397.26, slack=  3.13, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.28), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 439.90, L= 400.32, L_straight= 397.19, slack=  3.13, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.27), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 440.00, L= 400.25, L_straight= 397.13, slack=  3.12, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.27), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 440.10, L= 400.18, L_straight= 397.06, slack=  3.12, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.26), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 440.20, L= 400.12, L_straight= 396.99, slack=  3.12, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.26), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 440.30, L= 400.05, L_straight= 396.93, slack=  3.12, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.25), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 440.40, L= 399.98, L_straight= 396.86, slack=  3.12, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.25), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 440.50, L= 399.91, L_straight= 396.79, slack=  3.12, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.24), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 440.60, L= 399.85, L_straight= 396.73, slack=  3.12, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.24), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 440.70, L= 399.78, L_straight= 396.66, slack=  3.12, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.23), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 440.80, L= 399.71, L_straight= 396.59, slack=  3.12, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.23), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 440.90, L= 399.65, L_straight= 396.53, slack=  3.12, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.22), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 441.00, L= 399.58, L_straight= 396.46, slack=  3.12, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.22), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 441.10, L= 399.51, L_straight= 396.39, slack=  3.12, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.21), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 441.20, L= 399.44, L_straight= 396.32, slack=  3.12, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.21), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 441.30, L= 399.38, L_straight= 396.26, slack=  3.12, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.21), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 441.40, L= 399.31, L_straight= 396.19, slack=  3.12, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.20), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 441.50, L= 399.24, L_straight= 396.12, slack=  3.12, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.20), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 441.60, L= 399.17, L_straight= 396.06, slack=  3.12, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.19), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 441.70, L= 399.11, L_straight= 395.99, slack=  3.12, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.19), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 441.80, L= 399.04, L_straight= 395.92, slack=  3.12, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.18), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 441.90, L= 398.97, L_straight= 395.86, slack=  3.11, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.18), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 442.00, L= 398.90, L_straight= 395.79, slack=  3.11, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.17), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 442.10, L= 398.84, L_straight= 395.72, slack=  3.11, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.17), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 442.20, L= 398.77, L_straight= 395.66, slack=  3.11, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.16), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 442.30, L= 398.70, L_straight= 395.59, slack=  3.11, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.16), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 442.40, L= 398.63, L_straight= 395.52, slack=  3.11, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.15), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 442.50, L= 398.57, L_straight= 395.46, slack=  3.11, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.15), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 442.60, L= 398.50, L_straight= 395.39, slack=  3.11, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.14), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 442.70, L= 398.43, L_straight= 395.32, slack=  3.11, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.14), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 442.80, L= 398.37, L_straight= 395.26, slack=  3.11, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.13), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 442.90, L= 398.30, L_straight= 395.19, slack=  3.11, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.13), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 443.00, L= 398.23, L_straight= 395.12, slack=  3.11, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.12), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 443.10, L= 398.16, L_straight= 395.06, slack=  3.11, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.12), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 443.20, L= 398.10, L_straight= 394.99, slack=  3.11, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.11), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 443.30, L= 398.03, L_straight= 394.92, slack=  3.11, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.11), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 443.40, L= 397.96, L_straight= 394.85, slack=  3.11, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.11), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 443.50, L= 397.89, L_straight= 394.79, slack=  3.11, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -28.10), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 443.60, L= 397.83, L_straight= 394.72, slack=  3.11, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -28.10), Fy_cmd= 50.00, desired= -0.67, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
