IC_L_7: t= 0.10, L= 403.00, L_straight= 401.12, slack=  1.88, T_bat= 0.01, T_rov= 0.26, F_drag_cable=( 0.00, -0.00), Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 328.10, L= 471.21, L_straight= 467.31, slack=  3.90, T_bat= 0.58, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 328.20, L= 471.14, L_straight= 467.23, slack=  3.90, T_bat= 0.43, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 328.30, L= 471.06, L_straight= 467.16, slack=  3.90, T_bat= 0.57, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 328.40, L= 470.98, L_straight= 467.08, slack=  3.90, T_bat= 0.43, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 328.50, L= 470.91, L_straight= 467.01, slack=  3.90, T_bat= 0.57, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 328.60, L= 470.83, L_straight= 466.93, slack=  3.90, T_bat= 0.42, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 328.70, L= 470.75, L_straight= 466.85, slack=  3.90, T_bat= 0.58, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 328.80, L= 470.67, L_straight= 466.78, slack=  3.90, T_bat= 0.42, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 328.90, L= 470.60, L_straight= 466.70, slack=  3.90, T_bat= 0.57, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 329.00, L= 470.52, L_straight= 466.62, slack=  3.89, T_bat= 0.42, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 329.10, L= 470.44, L_straight= 466.55, slack=  3.89, T_bat= 0.57, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 329.20, L= 470.37, L_straight= 466.47, slack=  3.89, T_bat= 0.42, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 329.30, L= 470.29, L_straight= 466.40, slack=  3.89, T_bat= 0.58, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 329.40, L= 470.21, L_straight= 466.32, slack=  3.89, T_bat= 0.41, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 329.50, L= 470.13, L_straight= 466.24, slack=  3.89, T_bat= 0.58, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 329.60, L= 470.06, L_straight= 466.17, slack=  3.89, T_bat= 0.41, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 329.70, L= 469.98, L_straight= 466.09, slack=  3.89, T_bat= 0.58, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 329.80, L= 469.90, L_straight= 466.02, slack=  3.89, T_bat= 0.41, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 329.90, L= 469.83, L_straight= 465.94, slack=  3.89, T_bat= 0.60, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 330.00, L= 469.75, L_straight= 465.86, slack=  3.89, T_bat= 0.40, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 330.10, L= 469.67, L_straight= 465.79, slack=  3.88, T_bat= 0.59, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 330.20, L= 469.60, L_straight= 465.71, slack=  3.88, T_bat= 0.40, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 330.30, L= 469.52, L_straight= 465.64, slack=  3.88, T_bat= 0.59, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 330.40, L= 469.44, L_straight= 465.56, slack=  3.88, T_bat= 0.40, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 330.50, L= 469.37, L_straight= 465.48, slack=  3.88, T_bat= 0.59, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 330.60, L= 469.29, L_straight= 465.41, slack=  3.88, T_bat= 0.40, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 330.70, L= 469.21, L_straight= 465.33, slack=  3.88, T_bat= 0.59, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 330.80, L= 469.13, L_straight= 465.26, slack=  3.88, T_bat= 0.40, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 330.90, L= 469.06, L_straight= 465.18, slack=  3.88, T_bat= 0.59, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 331.00, L= 468.98, L_straight= 465.10, slack=  3.88, T_bat= 0.40, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 331.10, L= 468.90, L_straight= 465.03, slack=  3.88, T_bat= 0.59, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 331.20, L= 468.83, L_straight= 464.95, slack=  3.87, T_bat= 0.40, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 331.30, L= 468.75, L_straight= 464.88, slack=  3.87, T_bat= 0.59, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 331.40, L= 468.67, L_straight= 464.80, slack=  3.87, T_bat= 0.41, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 331.50, L= 468.60, L_straight= 464.73, slack=  3.87, T_bat= 0.58, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 331.60, L= 468.52, L_straight= 464.65, slack=  3.87, T_bat= 0.41, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 331.70, L= 468.44, L_straight= 464.57, slack=  3.87, T_bat= 0.58, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 331.80, L= 468.37, L_straight= 464.50, slack=  3.87, T_bat= 0.41, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 331.90, L= 468.29, L_straight= 464.42, slack=  3.87, T_bat= 0.58, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 332.00, L= 468.21, L_straight= 464.35, slack=  3.87, T_bat= 0.41, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 332.10, L= 468.14, L_straight= 464.27, slack=  3.87, T_bat= 0.58, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 332.20, L= 468.06, L_straight= 464.20, slack=  3.87, T_bat= 0.41, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 332.30, L= 467.98, L_straight= 464.12, slack=  3.86, T_bat= 0.58, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 332.40, L= 467.91, L_straight= 464.04, slack=  3.86, T_bat= 0.41, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.77, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 332.50, L= 467.83, L_straight= 463.97, slack=  3.86, T_bat= 0.58, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 332.60, L= 467.75, L_straight= 463.89, slack=  3.86, T_bat= 0.41, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 332.70, L= 467.68, L_straight= 463.82, slack=  3.86, T_bat= 0.57, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 332.80, L= 467.60, L_straight= 463.74, slack=  3.86, T_bat= 0.42, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 332.90, L= 467.52, L_straight= 463.67, slack=  3.86, T_bat= 0.58, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 333.00, L= 467.45, L_straight= 463.59, slack=  3.86, T_bat= 0.41, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 333.10, L= 467.37, L_straight= 463.51, slack=  3.86, T_bat= 0.57, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 333.20, L= 467.29, L_straight= 463.44, slack=  3.86, T_bat= 0.42, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 333.30, L= 467.22, L_straight= 463.36, slack=  3.85, T_bat= 0.57, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 333.40, L= 467.14, L_straight= 463.29, slack=  3.85, T_bat= 0.43, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 333.50, L= 467.07, L_straight= 463.21, slack=  3.85, T_bat= 0.57, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 333.60, L= 466.99, L_straight= 463.14, slack=  3.85, T_bat= 0.43, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 333.70, L= 466.91, L_straight= 463.06, slack=  3.85, T_bat= 0.56, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 333.80, L= 466.84, L_straight= 462.99, slack=  3.85, T_bat= 0.43, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 333.90, L= 466.76, L_straight= 462.91, slack=  3.85, T_bat= 0.56, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 334.00, L= 466.68, L_straight= 462.83, slack=  3.85, T_bat= 0.43, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 334.10, L= 466.61, L_straight= 462.76, slack=  3.85, T_bat= 0.56, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 334.20, L= 466.53, L_straight= 462.68, slack=  3.85, T_bat= 0.42, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 334.30, L= 466.45, L_straight= 462.61, slack=  3.85, T_bat= 0.57, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 334.40, L= 466.38, L_straight= 462.53, slack=  3.84, T_bat= 0.42, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 334.50, L= 466.30, L_straight= 462.46, slack=  3.84, T_bat= 0.57, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 334.60, L= 466.22, L_straight= 462.38, slack=  3.84, T_bat= 0.41, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 334.70, L= 466.15, L_straight= 462.31, slack=  3.84, T_bat= 0.57, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 334.80, L= 466.07, L_straight= 462.23, slack=  3.84, T_bat= 0.41, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 334.90, L= 466.00, L_straight= 462.16, slack=  3.84, T_bat= 0.57, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 335.00, L= 465.92, L_straight= 462.08, slack=  3.84, T_bat= 0.41, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 335.10, L= 465.84, L_straight= 462.01, slack=  3.84, T_bat= 0.57, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 335.20, L= 465.77, L_straight= 461.93, slack=  3.84, T_bat= 0.42, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 335.30, L= 465.69, L_straight= 461.85, slack=  3.84, T_bat= 0.57, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 335.40, L= 465.61, L_straight= 461.78, slack=  3.84, T_bat= 0.41, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 335.50, L= 465.54, L_straight= 461.70, slack=  3.83, T_bat= 0.57, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 335.60, L= 465.46, L_straight= 461.63, slack=  3.83, T_bat= 0.41, T_rov= 0.50, F_drag_cable=(-0.54, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 335.70, L= 465.39, L_straight= 461.55, slack=  3.83, T_bat= 0.57, T_rov= 0.50, F_drag_cable=(-0.53, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 335.80, L= 465.31, L_straight= 461.48, slack=  3.83, T_bat= 0.42, T_rov= 0.50, F_drag_cable=(-0.53, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 335.90, L= 465.23, L_straight= 461.40, slack=  3.83, T_bat= 0.57, T_rov= 0.50, F_drag_cable=(-0.53, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 336.00, L= 465.16, L_straight= 461.33, slack=  3.83, T_bat= 0.42, T_rov= 0.50, F_drag_cable=(-0.53, -0.37), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 336.10, L= 465.08, L_straight= 461.25, slack=  3.83, T_bat= 0.56, T_rov= 0.50, F_drag_cable=(-0.53, -0.36), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 336.20, L= 465.00, L_straight= 461.18, slack=  3.83, T_bat= 0.42, T_rov= 0.50, F_drag_cable=(-0.53, -0.36), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 336.30, L= 464.93, L_straight= 461.10, slack=  3.83, T_bat= 0.56, T_rov= 0.50, F_drag_cable=(-0.53, -0.36), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 336.40, L= 464.85, L_straight= 461.03, slack=  3.83, T_bat= 0.42, T_rov= 0.50, F_drag_cable=(-0.53, -0.36), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 336.50, L= 464.78, L_straight= 460.95, slack=  3.83, T_bat= 0.57, T_rov= 0.50, F_drag_cable=(-0.53, -0.36), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 336.60, L= 464.70, L_straight= 460.88, slack=  3.82, T_bat= 0.41, T_rov= 0.50, F_drag_cable=(-0.53, -0.36), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 336.70, L= 464.62, L_straight= 460.80, slack=  3.82, T_bat= 0.57, T_rov= 0.50, F_drag_cable=(-0.53, -0.36), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 336.80, L= 464.55, L_straight= 460.73, slack=  3.82, T_bat= 0.41, T_rov= 0.50, F_drag_cable=(-0.53, -0.36), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 336.90, L= 464.47, L_straight= 460.65, slack=  3.82, T_bat= 0.57, T_rov= 0.50, F_drag_cable=(-0.53, -0.36), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 337.00, L= 464.40, L_straight= 460.58, slack=  3.82, T_bat= 0.41, T_rov= 0.50, F_drag_cable=(-0.53, -0.36), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 337.10, L= 464.32, L_straight= 460.50, slack=  3.82, T_bat= 0.57, T_rov= 0.50, F_drag_cable=(-0.53, -0.36), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 337.20, L= 464.24, L_straight= 460.43, slack=  3.82, T_bat= 0.41, T_rov= 0.50, F_drag_cable=(-0.53, -0.36), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 337.30, L= 464.17, L_straight= 460.35, slack=  3.82, T_bat= 0.57, T_rov= 0.50, F_drag_cable=(-0.53, -0.36), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 337.40, L= 464.09, L_straight= 460.28, slack=  3.82, T_bat= 0.41, T_rov= 0.50, F_drag_cable=(-0.53, -0.36), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 337.50, L= 464.02, L_straight= 460.20, slack=  3.82, T_bat= 0.58, T_rov= 0.50, F_drag_cable=(-0.53, -0.36), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 337.60, L= 463.94, L_straight= 460.13, slack=  3.81, T_bat= 0.41, T_rov= 0.50, F_drag_cable=(-0.53, -0.36), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 337.70, L= 463.86, L_straight= 460.05, slack=  3.81, T_bat= 0.57, T_rov= 0.50, F_drag_cable=(-0.53, -0.36), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 337.80, L= 463.79, L_straight= 459.98, slack=  3.81, T_bat= 0.41, T_rov= 0.50, F_drag_cable=(-0.53, -0.36), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 337.90, L= 463.71, L_straight= 459.90, slack=  3.81, T_bat= 0.57, T_rov= 0.50, F_drag_cable=(-0.53, -0.36), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 338.00, L= 463.64, L_straight= 459.83, slack=  3.81, T_bat= 0.41, T_rov= 0.50, F_drag_cable=(-0.53, -0.36), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 338.10, L= 463.56, L_straight= 459.75, slack=  3.81, T_bat= 0.57, T_rov= 0.50, F_drag_cable=(-0.53, -0.36), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 338.20, L= 463.49, L_straight= 459.68, slack=  3.81, T_bat= 0.42, T_rov= 0.50, F_drag_cable=(-0.53, -0.36), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 338.30, L= 463.41, L_straight= 459.60, slack=  3.81, T_bat= 0.56, T_rov= 0.50, F_drag_cable=(-0.53, -0.36), Fy_cmd= 50.00, desired= -0.76, ret= -0.76, exp=PILOT_ASC_REMOVE_SLACK_ACC
