IC_L_7: t= 0.10, L= 500.00, L_straight= 500.00, slack=  0.00, T_bat= 0.50, T_rov= 0.50, F_drag_cable=( 0.00, -0.10), Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 21.10, L= 497.40, L_straight= 494.50, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.36), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 21.20, L= 497.37, L_straight= 494.48, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.36), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 21.30, L= 497.34, L_straight= 494.45, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.36), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 21.40, L= 497.31, L_straight= 494.42, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.36), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 21.50, L= 497.29, L_straight= 494.40, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.36), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 21.60, L= 497.26, L_straight= 494.37, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.36), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 21.70, L= 497.23, L_straight= 494.34, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.36), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 21.80, L= 497.21, L_straight= 494.32, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.36), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 21.90, L= 497.18, L_straight= 494.29, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.36), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 22.00, L= 497.15, L_straight= 494.26, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.36), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 22.10, L= 497.13, L_straight= 494.23, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.36), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 22.20, L= 497.10, L_straight= 494.21, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.36), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 22.30, L= 497.07, L_straight= 494.18, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.36), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 22.40, L= 497.04, L_straight= 494.15, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.36), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 22.50, L= 497.02, L_straight= 494.13, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.36), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 22.60, L= 496.99, L_straight= 494.10, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.36), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 22.70, L= 496.96, L_straight= 494.07, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.36), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 22.80, L= 496.94, L_straight= 494.05, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.36), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 22.90, L= 496.91, L_straight= 494.02, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.36), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 23.00, L= 496.88, L_straight= 493.99, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.36), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 23.10, L= 496.86, L_straight= 493.97, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.36), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 23.20, L= 496.83, L_straight= 493.94, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.36), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 23.30, L= 496.80, L_straight= 493.91, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.36), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 23.40, L= 496.77, L_straight= 493.89, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.36), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 23.50, L= 496.75, L_straight= 493.86, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.36), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 23.60, L= 496.72, L_straight= 493.83, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.35), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 23.70, L= 496.69, L_straight= 493.81, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.35), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 23.80, L= 496.67, L_straight= 493.78, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.35), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 23.90, L= 496.64, L_straight= 493.75, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.35), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 24.00, L= 496.61, L_straight= 493.73, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.35), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 24.10, L= 496.59, L_straight= 493.70, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.35), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 24.20, L= 496.56, L_straight= 493.67, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.35), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 24.30, L= 496.53, L_straight= 493.65, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.35), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 24.40, L= 496.51, L_straight= 493.62, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.35), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 24.50, L= 496.48, L_straight= 493.59, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.35), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 24.60, L= 496.45, L_straight= 493.56, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.35), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 24.70, L= 496.42, L_straight= 493.54, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.35), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 24.80, L= 496.40, L_straight= 493.51, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.35), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 24.90, L= 496.37, L_straight= 493.48, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.35), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 25.00, L= 496.34, L_straight= 493.46, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.35), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 25.10, L= 496.32, L_straight= 493.43, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.35), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 25.20, L= 496.29, L_straight= 493.40, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.35), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 25.30, L= 496.26, L_straight= 493.38, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.35), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 25.40, L= 496.24, L_straight= 493.35, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.35), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 25.50, L= 496.21, L_straight= 493.32, slack=  2.89, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.35), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 25.60, L= 496.18, L_straight= 493.30, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.35), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 25.70, L= 496.15, L_straight= 493.27, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.35), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 25.80, L= 496.13, L_straight= 493.24, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.35), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 25.90, L= 496.10, L_straight= 493.22, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.35), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 26.00, L= 496.07, L_straight= 493.19, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.35), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 26.10, L= 496.05, L_straight= 493.16, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.34), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 26.20, L= 496.02, L_straight= 493.14, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.34), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 26.30, L= 495.99, L_straight= 493.11, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.34), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 26.40, L= 495.97, L_straight= 493.08, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.34), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 26.50, L= 495.94, L_straight= 493.06, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.34), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 26.60, L= 495.91, L_straight= 493.03, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.34), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 26.70, L= 495.88, L_straight= 493.00, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.34), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 26.80, L= 495.86, L_straight= 492.97, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.34), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 26.90, L= 495.83, L_straight= 492.95, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.34), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 27.00, L= 495.80, L_straight= 492.92, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.34), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 27.10, L= 495.78, L_straight= 492.89, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.34), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 27.20, L= 495.75, L_straight= 492.87, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.34), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 27.30, L= 495.72, L_straight= 492.84, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.34), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 27.40, L= 495.70, L_straight= 492.81, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.34), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 27.50, L= 495.67, L_straight= 492.79, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.34), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 27.60, L= 495.64, L_straight= 492.76, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.34), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 27.70, L= 495.62, L_straight= 492.73, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.34), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 27.80, L= 495.59, L_straight= 492.71, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.34), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 27.90, L= 495.56, L_straight= 492.68, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.34), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 28.00, L= 495.53, L_straight= 492.65, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.34), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 28.10, L= 495.51, L_straight= 492.63, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.34), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 28.20, L= 495.48, L_straight= 492.60, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.34), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 28.30, L= 495.45, L_straight= 492.57, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.34), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 28.40, L= 495.43, L_straight= 492.55, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.34), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 28.50, L= 495.40, L_straight= 492.52, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.34), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 28.60, L= 495.37, L_straight= 492.49, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.33), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 28.70, L= 495.35, L_straight= 492.47, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.33), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 28.80, L= 495.32, L_straight= 492.44, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.33), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 28.90, L= 495.29, L_straight= 492.41, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.33), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 29.00, L= 495.26, L_straight= 492.39, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.33), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 29.10, L= 495.24, L_straight= 492.36, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.33), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 29.20, L= 495.21, L_straight= 492.33, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.33), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 29.30, L= 495.18, L_straight= 492.30, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.33), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 29.40, L= 495.16, L_straight= 492.28, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.33), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 29.50, L= 495.13, L_straight= 492.25, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.33), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 29.60, L= 495.10, L_straight= 492.22, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.33), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 29.70, L= 495.08, L_straight= 492.20, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.33), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 29.80, L= 495.05, L_straight= 492.17, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.33), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 29.90, L= 495.02, L_straight= 492.14, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.33), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 30.00, L= 495.00, L_straight= 492.12, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.33), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 30.10, L= 494.97, L_straight= 492.09, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.33), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 30.20, L= 494.94, L_straight= 492.06, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.33), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 30.30, L= 494.91, L_straight= 492.04, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.33), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 30.40, L= 494.89, L_straight= 492.01, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.33), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 30.50, L= 494.86, L_straight= 491.98, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.33), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 30.60, L= 494.83, L_straight= 491.96, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.33), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 30.70, L= 494.81, L_straight= 491.93, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.33), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 30.80, L= 494.78, L_straight= 491.90, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.33), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 30.90, L= 494.75, L_straight= 491.88, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.33), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 31.00, L= 494.73, L_straight= 491.85, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.33), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 31.10, L= 494.70, L_straight= 491.82, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.32), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 31.20, L= 494.67, L_straight= 491.80, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.32), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 31.30, L= 494.64, L_straight= 491.77, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.32), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
