[SCEN] t=0.10 scen=Fy crit=(t>0:-50) T_bat=0.8068861135073987 p=-100.00 L=110.00
AUTO_L_6: t=0.10, T=0.81, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.00, desired= -0.20, ret= -0.02, exp=REG_SIGN_ACC
AUTO_L_6: t=34.50, T=27.99, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.33, desired= -4.52, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=34.60, T=27.96, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.33, desired= -4.47, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=34.70, T=27.93, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.33, desired= -4.43, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=34.80, T=27.89, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.33, desired= -4.38, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=34.90, T=27.86, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.33, desired= -4.33, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=35.00, T=27.83, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.33, desired= -4.29, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=35.10, T=27.79, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.33, desired= -4.24, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=35.20, T=27.76, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.33, desired= -4.20, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=35.30, T=27.73, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.33, desired= -4.15, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=35.40, T=27.70, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.33, desired= -4.10, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=35.50, T=27.66, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.33, desired= -4.06, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=35.60, T=27.63, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.33, desired= -4.01, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=35.70, T=27.60, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.33, desired= -3.97, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=35.80, T=27.57, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.33, desired= -3.92, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=35.90, T=27.53, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.33, desired= -3.87, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=36.00, T=27.50, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.33, desired= -3.83, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=36.10, T=27.47, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.33, desired= -3.78, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=36.20, T=27.44, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.33, desired= -3.74, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=36.30, T=27.40, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.33, desired= -3.69, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=36.40, T=27.37, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.33, desired= -3.64, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=36.50, T=27.34, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.33, desired= -3.60, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=36.60, T=27.31, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -3.55, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=36.70, T=27.27, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -3.50, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=36.80, T=27.24, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -3.46, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=36.90, T=27.21, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -3.41, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=37.00, T=27.18, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -3.36, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=37.10, T=27.15, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -3.32, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=37.20, T=27.11, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -3.27, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=37.30, T=27.08, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -3.22, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=37.40, T=27.05, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -3.18, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=37.50, T=27.02, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -3.13, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=37.60, T=26.98, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -3.08, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=37.70, T=26.95, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -3.04, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=37.80, T=26.92, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -2.99, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=37.90, T=26.89, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -2.94, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=38.00, T=26.86, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -2.90, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=38.10, T=26.82, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -2.85, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=38.20, T=26.79, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -2.80, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=38.30, T=26.76, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -2.75, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=38.40, T=26.73, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -2.71, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=38.50, T=26.70, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -2.66, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=38.60, T=26.67, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -2.61, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=38.70, T=26.63, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -2.57, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=38.80, T=26.60, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -2.52, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=38.90, T=26.57, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -2.47, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=39.00, T=26.54, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -2.42, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=39.10, T=26.51, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -2.38, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=39.20, T=26.48, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -2.33, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=39.30, T=26.44, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -2.28, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=39.40, T=26.41, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -2.23, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=39.50, T=26.38, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -2.19, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=39.60, T=26.35, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -2.14, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=39.70, T=26.32, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -2.09, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=39.80, T=26.29, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -2.04, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=39.90, T=26.26, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -2.00, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=40.00, T=26.22, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -1.95, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=40.10, T=26.19, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -1.90, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=40.20, T=26.16, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -1.85, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=40.30, T=26.13, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -1.80, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=40.40, T=26.10, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -1.76, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=40.50, T=26.07, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -1.71, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=40.60, T=26.04, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -1.66, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=40.70, T=26.01, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -1.61, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=40.80, T=25.98, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -1.56, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=40.90, T=25.94, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -1.51, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=41.00, T=25.91, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -1.47, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=41.10, T=25.88, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -1.42, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=41.20, T=25.85, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -1.37, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=41.30, T=25.82, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -1.32, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=41.40, T=25.79, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -1.27, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=41.50, T=25.76, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -1.22, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=41.60, T=25.73, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -1.18, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=41.70, T=25.70, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -1.13, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=41.80, T=25.67, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -1.08, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=41.90, T=25.64, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -1.03, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=42.00, T=25.60, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -0.98, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=42.10, T=25.57, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -0.93, ret= -0.99, exp=REG_T_ACC
AUTO_L_6: t=42.20, T=25.54, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -0.88, ret= -0.98, exp=REG_T_ACC
AUTO_L_6: t=42.30, T=25.51, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -0.83, ret= -0.97, exp=REG_T_ACC
AUTO_L_6: t=42.40, T=25.48, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -0.79, ret= -0.95, exp=REG_T_ACC
AUTO_L_6: t=42.50, T=25.45, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -0.74, ret= -0.93, exp=REG_T_ACC
AUTO_L_6: t=42.60, T=25.43, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -0.69, ret= -0.90, exp=REG_T_ACC
AUTO_L_6: t=42.70, T=25.40, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -0.65, ret= -0.88, exp=REG_T_ACC
AUTO_L_6: t=42.80, T=25.37, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -0.60, ret= -0.85, exp=REG_T_ACC
AUTO_L_6: t=42.90, T=25.34, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -0.56, ret= -0.82, exp=REG_T_ACC
AUTO_L_6: t=43.00, T=25.32, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -0.52, ret= -0.79, exp=REG_T_ACC
AUTO_L_6: t=43.10, T=25.29, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -0.48, ret= -0.76, exp=REG_T_ACC
AUTO_L_6: t=43.20, T=25.27, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -0.44, ret= -0.73, exp=REG_T_ACC
AUTO_L_6: t=43.30, T=25.25, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -0.40, ret= -0.69, exp=REG_T_ACC
AUTO_L_6: t=43.40, T=25.23, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -0.37, ret= -0.66, exp=REG_T_ACC
AUTO_L_6: t=43.50, T=25.21, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -0.33, ret= -0.63, exp=REG_T_ACC
AUTO_L_6: t=43.60, T=25.19, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -0.30, ret= -0.60, exp=REG_T_ACC
AUTO_L_6: t=43.70, T=25.17, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -0.27, ret= -0.56, exp=REG_T_ACC
AUTO_L_6: t=43.80, T=25.15, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -0.24, ret= -0.53, exp=REG_T_ACC
AUTO_L_6: t=43.90, T=25.13, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -0.22, ret= -0.50, exp=REG_T_ACC
AUTO_L_6: t=44.00, T=25.12, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -0.19, ret= -0.47, exp=REG_T_ACC
AUTO_L_6: t=44.10, T=25.10, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -0.17, ret= -0.44, exp=REG_T_ACC
AUTO_L_6: t=44.20, T=25.09, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -0.14, ret= -0.41, exp=REG_T_ACC
AUTO_L_6: t=44.30, T=25.08, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -0.12, ret= -0.38, exp=REG_T_ACC
AUTO_L_6: t=44.40, T=25.07, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -0.10, ret= -0.35, exp=REG_T_ACC
AUTO_L_6: t=44.50, T=25.05, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -0.09, ret= -0.33, exp=REG_T_ACC
AUTO_L_6: t=44.60, T=25.04, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -0.07, ret= -0.30, exp=REG_T_ACC
AUTO_L_6: t=44.70, T=25.03, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -0.06, ret= -0.28, exp=REG_T_ACC
AUTO_L_6: t=44.80, T=25.03, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -0.04, ret= -0.25, exp=REG_T_ACC
AUTO_L_6: t=44.90, T=25.02, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -0.03, ret= -0.23, exp=REG_T_ACC
AUTO_L_6: t=45.00, T=25.01, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -0.02, ret= -0.21, exp=REG_T_ACC
AUTO_L_6: t=45.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -0.01, ret= -0.19, exp=REG_T_ACC
AUTO_L_6: t=45.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired=  0.00, ret= -0.17, exp=REG_T_ACC
AUTO_L_6: t=45.30, T=24.99, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired=  0.01, ret= -0.15, exp=REG_T_ACC
AUTO_L_6: t=45.40, T=24.99, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired=  0.02, ret= -0.13, exp=REG_T_ACC
AUTO_L_6: t=45.50, T=24.98, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired=  0.03, ret= -0.12, exp=REG_T_ACC
AUTO_L_6: t=45.60, T=24.98, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired=  0.03, ret= -0.10, exp=REG_T_ACC
AUTO_L_6: t=45.70, T=24.98, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired=  0.04, ret= -0.09, exp=REG_T_ACC
AUTO_L_6: t=45.80, T=24.97, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired=  0.04, ret= -0.08, exp=REG_T_ACC
AUTO_L_6: t=45.90, T=24.97, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired=  0.05, ret= -0.06, exp=REG_T_ACC
AUTO_L_6: t=46.00, T=24.97, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired=  0.05, ret= -0.05, exp=REG_T_ACC
AUTO_L_6: t=46.10, T=24.97, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired=  0.05, ret= -0.04, exp=REG_T_ACC
AUTO_L_6: t=46.20, T=24.97, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.33, desired=  0.05, ret= -0.03, exp=REG_T_ACC
AUTO_L_6: t=46.30, T=24.96, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.33, desired=  0.05, ret= -0.02, exp=REG_T_ACC
AUTO_L_6: t=46.40, T=24.96, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.33, desired=  0.06, ret= -0.02, exp=REG_T_ACC
AUTO_L_6: t=46.50, T=24.96, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.33, desired=  0.06, ret= -0.01, exp=REG_T_ACC
AUTO_L_6: t=46.60, T=24.96, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.34, desired=  0.06, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=46.70, T=24.96, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.34, desired=  0.06, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=46.80, T=24.96, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.35, desired=  0.05, ret=  0.01, exp=REG_T_ACC
AUTO_L_6: t=46.90, T=24.96, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.37, desired=  0.05, ret=  0.01, exp=REG_T_ACC
AUTO_L_6: t=47.00, T=24.96, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.39, desired=  0.05, ret=  0.02, exp=REG_T_ACC
AUTO_L_6: t=47.10, T=24.96, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.45, desired=  0.04, ret=  0.02, exp=REG_T_ACC
AUTO_L_6: t=47.20, T=24.96, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.79, desired=  0.02, ret=  0.02, exp=REG_T_ACC
AUTO_L_6: t=47.30, T=24.96, Trupt=50.00, Tcible=25.00, est_dT_dL=  -0.08, desired= -0.23, ret= -0.01, exp=REG_T_ACC
AUTO_L_6: t=47.40, T=24.96, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.17, desired=  0.10, ret=  0.01, exp=REG_T_ACC
AUTO_L_6: t=47.50, T=24.96, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.22, desired=  0.08, ret=  0.01, exp=REG_T_ACC
AUTO_L_6: t=47.60, T=24.96, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.24, desired=  0.08, ret=  0.02, exp=REG_T_ACC
AUTO_L_6: t=47.70, T=24.96, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.25, desired=  0.07, ret=  0.02, exp=REG_T_ACC
AUTO_L_6: t=47.80, T=24.97, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.26, desired=  0.07, ret=  0.03, exp=REG_T_ACC
AUTO_L_6: t=47.90, T=24.97, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.26, desired=  0.06, ret=  0.03, exp=REG_T_ACC
AUTO_L_6: t=48.00, T=24.97, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.27, desired=  0.06, ret=  0.04, exp=REG_T_ACC
AUTO_L_6: t=48.10, T=24.97, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.27, desired=  0.06, ret=  0.04, exp=REG_T_ACC
AUTO_L_6: t=48.20, T=24.97, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.28, desired=  0.06, ret=  0.04, exp=REG_T_ACC
AUTO_L_6: t=48.30, T=24.97, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.28, desired=  0.05, ret=  0.04, exp=REG_T_ACC
AUTO_L_6: t=48.40, T=24.97, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.27, desired=  0.05, ret=  0.04, exp=REG_T_ACC
AUTO_L_6: t=48.50, T=24.97, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.27, desired=  0.05, ret=  0.04, exp=REG_T_ACC
AUTO_L_6: t=48.60, T=24.97, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.28, desired=  0.05, ret=  0.04, exp=REG_T_ACC
AUTO_L_6: t=48.70, T=24.98, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.28, desired=  0.04, ret=  0.04, exp=REG_T_ACC
AUTO_L_6: t=48.80, T=24.98, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.29, desired=  0.04, ret=  0.04, exp=REG_T_ACC
AUTO_L_6: t=48.90, T=24.98, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.29, desired=  0.04, ret=  0.04, exp=REG_T_ACC
AUTO_L_6: t=49.00, T=24.98, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.29, desired=  0.04, ret=  0.04, exp=REG_T_ACC
AUTO_L_6: t=49.10, T=24.98, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.29, desired=  0.03, ret=  0.04, exp=REG_T_ACC
AUTO_L_6: t=49.20, T=24.98, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.29, desired=  0.03, ret=  0.04, exp=REG_T_ACC
AUTO_L_6: t=49.30, T=24.98, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.29, desired=  0.03, ret=  0.04, exp=REG_T_ACC
AUTO_L_6: t=49.40, T=24.98, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.30, desired=  0.03, ret=  0.04, exp=REG_T_ACC
AUTO_L_6: t=49.50, T=24.99, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.30, desired=  0.03, ret=  0.04, exp=REG_T_ACC
AUTO_L_6: t=49.60, T=24.99, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.30, desired=  0.02, ret=  0.04, exp=REG_T_ACC
AUTO_L_6: t=49.70, T=24.99, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.30, desired=  0.02, ret=  0.03, exp=REG_T_ACC
AUTO_L_6: t=49.80, T=24.99, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.30, desired=  0.02, ret=  0.03, exp=REG_T_ACC
AUTO_L_6: t=49.90, T=24.99, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.30, desired=  0.02, ret=  0.03, exp=REG_T_ACC
AUTO_L_6: t=50.00, T=24.99, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.30, desired=  0.02, ret=  0.03, exp=REG_T_ACC
AUTO_L_6: t=50.10, T=24.99, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.30, desired=  0.02, ret=  0.03, exp=REG_T_ACC
AUTO_L_6: t=50.20, T=24.99, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.30, desired=  0.01, ret=  0.03, exp=REG_T_ACC
AUTO_L_6: t=50.30, T=24.99, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.30, desired=  0.01, ret=  0.03, exp=REG_T_ACC
AUTO_L_6: t=50.40, T=24.99, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.30, desired=  0.01, ret=  0.02, exp=REG_T_ACC
AUTO_L_6: t=50.50, T=24.99, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.30, desired=  0.01, ret=  0.02, exp=REG_T_ACC
AUTO_L_6: t=50.60, T=24.99, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.30, desired=  0.01, ret=  0.02, exp=REG_T_ACC
AUTO_L_6: t=50.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.30, desired=  0.01, ret=  0.02, exp=REG_T_ACC
AUTO_L_6: t=50.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.30, desired=  0.01, ret=  0.02, exp=REG_T_ACC
AUTO_L_6: t=50.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.30, desired=  0.01, ret=  0.02, exp=REG_T_ACC
AUTO_L_6: t=51.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.30, desired=  0.00, ret=  0.02, exp=REG_T_ACC
AUTO_L_6: t=51.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.30, desired=  0.00, ret=  0.01, exp=REG_T_ACC
AUTO_L_6: t=51.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.30, desired=  0.00, ret=  0.01, exp=REG_T_ACC
AUTO_L_6: t=51.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.30, desired=  0.00, ret=  0.01, exp=REG_T_ACC
AUTO_L_6: t=51.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.30, desired=  0.00, ret=  0.01, exp=REG_T_ACC
AUTO_L_6: t=51.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.30, desired=  0.00, ret=  0.01, exp=REG_T_ACC
AUTO_L_6: t=51.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.30, desired=  0.00, ret=  0.01, exp=REG_T_ACC
AUTO_L_6: t=51.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.30, desired=  0.00, ret=  0.01, exp=REG_T_ACC
