[SCEN] t=0.10 scen=Fy crit=(t>0:-50) T_bat=0.8068861135073987 p=-100.00 L=110.00
AUTO_L_6: t=0.10, T=0.81, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.00, desired= -0.20, ret= -0.02, exp=REG_SIGN_ACC
AUTO_L_6: t=109.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  -0.11, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=109.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  -0.49, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=109.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  -2.55, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=109.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   2.97, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=109.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   1.36, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=109.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   1.02, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=109.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.89, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=109.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.82, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=109.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.80, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=109.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.80, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=110.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.91, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=110.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.96, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=110.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   1.02, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=110.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   1.07, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=110.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   1.13, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=110.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   1.19, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=110.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   1.27, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=110.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   1.35, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=110.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   1.45, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=110.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   1.57, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=111.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   1.71, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=111.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   1.88, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=111.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   2.09, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=111.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   2.33, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=111.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   2.64, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=111.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   3.03, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=111.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   3.52, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=111.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   4.15, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=111.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   4.99, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=111.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   6.14, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=112.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   7.74, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=112.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  10.11, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=112.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  13.81, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=112.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  20.13, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=112.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  32.62, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=112.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  65.86, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=112.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 327.52, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=112.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-166.49, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=112.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= -81.17, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=112.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= -61.57, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=113.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= -55.09, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=113.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= -54.27, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=113.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= -57.33, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=113.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= -64.33, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=113.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= -76.59, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=113.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= -97.49, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=113.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-135.38, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=113.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-215.69, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=113.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-464.26, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=113.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-23917.88, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=114.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 610.24, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=114.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 349.28, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=114.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 274.85, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=114.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 250.16, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=114.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 250.44, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=114.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 270.92, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=114.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 315.90, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=114.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 401.21, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=114.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 573.05, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=114.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 1010.13, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=115.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 3520.82, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=115.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-3047.99, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=115.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-1227.11, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=115.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-863.12, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=115.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-738.49, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=115.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-710.17, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=115.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-748.06, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=115.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-859.39, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=115.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-1090.88, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=115.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-1597.03, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=116.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-3108.08, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=116.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-32762.98, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=116.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 4448.89, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=116.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 2341.67, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=116.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 1768.29, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=116.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 1572.55, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=116.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 1562.27, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=116.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 1708.49, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=116.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 2070.19, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=116.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 2876.41, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=117.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 5130.51, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=117.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 24669.75, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=117.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-9887.18, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=117.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-4581.26, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=117.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-3307.31, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=117.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-2868.27, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=117.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-2806.82, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=117.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-3048.12, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=117.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-3704.38, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=117.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-5258.41, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=118.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-10163.94, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=118.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-215298.51, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=118.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 12257.10, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=118.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 6567.42, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=118.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 4963.46, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=118.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 4428.38, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=118.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 4451.96, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=118.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 5004.43, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=118.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 6425.71, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=118.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 10210.01, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=119.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 29652.87, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=119.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-33533.36, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=119.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-11633.54, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=119.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-7745.58, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=119.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-6436.89, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=119.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-6142.62, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=119.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-6594.66, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=119.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-8059.01, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=119.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-11901.29, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=119.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-27368.38, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=120.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 78791.21, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=120.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 17232.93, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=120.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 10582.85, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=120.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 8453.66, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=120.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 7861.14, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=120.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 8278.92, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=120.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 9964.63, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=120.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 14534.96, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=120.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 33093.84, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=120.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-94366.63, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=121.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-20528.06, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=121.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-12555.01, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=121.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-10011.90, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=121.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-9324.67, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=121.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-9885.43, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=121.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-12093.23, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=121.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-18387.80, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=121.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-50141.67, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=121.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 61613.09, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=121.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 20167.58, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=122.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 13162.60, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=122.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 10850.20, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=122.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 10390.62, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=122.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 11386.06, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=122.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 14676.88, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=122.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 25121.59, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=122.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 151947.84, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=122.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-36790.02, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=122.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-17525.01, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=122.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-12635.27, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=123.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-11046.16, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=123.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-11145.79, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=123.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-13017.13, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=123.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-18674.37, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=123.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-43463.04, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=123.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 93491.54, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=123.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 23257.20, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=123.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 14393.51, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=123.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 11566.87, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=123.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 10928.29, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=124.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 11931.46, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=124.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 15552.24, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=124.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 28133.85, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=124.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 687398.23, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=124.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-30079.04, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=124.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-15710.14, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=124.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-11713.77, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=124.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-10511.42, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=124.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-10951.40, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=124.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-13482.51, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=125.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-21787.57, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=125.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-96659.28, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=125.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 36396.18, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=125.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 16106.80, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=125.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 11323.77, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=125.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 9799.60, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=125.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 9910.96, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=125.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 11820.40, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=125.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 18142.66, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=125.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 60749.58, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=126.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-38683.81, desired=  0.00, ret= -0.00, exp=REG_T_ACC
