[SCEN] t=0.10 scen=Fy crit=(t>0:-50) T_bat=0.403729584757652 p=-100.00 L=110.00
IC_L_6: t= 0.10, y_rov=-100.00, vy_rov=-0.03, gy_rov= 0.00, L= 110.00, dl_dt_cmd= 0.00, prev_cmd= 0.00, T_bat= 0.40, Fy_tr=-0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-8.73, ret=-0.01, exp=CATENARY_SIGN_IN_ACC
IC_L_6: t= 189.70, y_rov=-178.69, vy_rov=-0.40, gy_rov=-0.00, L= 178.99, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 18.61, Fy_tr= 18.27, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-19.72, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 189.80, y_rov=-178.73, vy_rov=-0.40, gy_rov=-0.00, L= 179.03, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 29.38, Fy_tr= 1.05, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-36.87, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 189.90, y_rov=-178.73, vy_rov= 0.00, gy_rov= 0.40, L= 179.07, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 0.00, Fy_tr= 18.27, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-40.56, ret= 0.38, exp=PILOT_DESC_ACC
IC_L_6: t= 190.00, y_rov=-178.79, vy_rov=-0.60, gy_rov=-0.60, L= 179.10, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 25.67, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-12.77, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 190.10, y_rov=-178.84, vy_rov=-0.56, gy_rov= 0.03, L= 179.14, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 0.00, Fy_tr= 1.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-16.42, ret= 0.36, exp=PILOT_DESC_ACC
IC_L_6: t= 190.20, y_rov=-178.88, vy_rov=-0.37, gy_rov= 0.20, L= 179.18, dl_dt_cmd= 0.36, prev_cmd= 0.36, T_bat= 47.50, Fy_tr= 18.29, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-23.05, ret= 0.41, exp=T_SOFT_ACC
IC_L_6: t= 190.30, y_rov=-178.92, vy_rov=-0.41, gy_rov=-0.05, L= 179.22, dl_dt_cmd= 0.41, prev_cmd= 0.41, T_bat= 2.02, Fy_tr= 1.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-35.78, ret= 0.39, exp=PILOT_DESC_ACC
IC_L_6: t= 190.40, y_rov=-178.92, vy_rov= 0.00, gy_rov= 0.41, L= 179.26, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 18.63, Fy_tr= 18.31, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-40.52, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 190.50, y_rov=-178.98, vy_rov=-0.60, gy_rov=-0.60, L= 179.29, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 7.69, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-11.70, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 190.60, y_rov=-179.04, vy_rov=-0.57, gy_rov= 0.03, L= 179.33, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 17.19, Fy_tr= 1.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-15.93, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 190.70, y_rov=-179.08, vy_rov=-0.40, gy_rov= 0.17, L= 179.37, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 30.48, Fy_tr= 18.27, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-20.24, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 190.80, y_rov=-179.12, vy_rov=-0.40, gy_rov=-0.00, L= 179.41, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 19.13, Fy_tr= 1.04, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-37.37, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 190.90, y_rov=-179.16, vy_rov=-0.40, gy_rov=-0.00, L= 179.45, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 26.02, Fy_tr= 18.28, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-20.03, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 191.00, y_rov=-179.16, vy_rov= 0.00, gy_rov= 0.40, L= 179.49, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 0.00, Fy_tr= 1.04, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-57.79, ret= 0.37, exp=PILOT_DESC_ACC
IC_L_6: t= 191.10, y_rov=-179.22, vy_rov=-0.64, gy_rov=-0.64, L= 179.53, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 29.60, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-5.95, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 191.20, y_rov=-179.27, vy_rov=-0.51, gy_rov= 0.13, L= 179.56, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 2.26, Fy_tr= 1.25, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-23.41, ret= 0.36, exp=PILOT_DESC_ACC
IC_L_6: t= 191.30, y_rov=-179.31, vy_rov=-0.36, gy_rov= 0.15, L= 179.60, dl_dt_cmd= 0.36, prev_cmd= 0.36, T_bat= 48.74, Fy_tr= 18.06, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-23.54, ret= 0.41, exp=T_SOFT_ACC
IC_L_6: t= 191.40, y_rov=-179.35, vy_rov=-0.41, gy_rov=-0.05, L= 179.64, dl_dt_cmd= 0.41, prev_cmd= 0.41, T_bat= 2.31, Fy_tr= 1.25, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-35.31, ret= 0.39, exp=PILOT_DESC_ACC
IC_L_6: t= 191.50, y_rov=-179.35, vy_rov= 0.00, gy_rov= 0.41, L= 179.68, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 18.35, Fy_tr= 18.07, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-40.76, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 191.60, y_rov=-179.41, vy_rov=-0.61, gy_rov=-0.61, L= 179.72, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 8.67, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-10.55, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 191.70, y_rov=-179.47, vy_rov=-0.57, gy_rov= 0.04, L= 179.76, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 16.63, Fy_tr= 1.04, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-16.23, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 191.80, y_rov=-179.51, vy_rov=-0.40, gy_rov= 0.17, L= 179.80, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 31.31, Fy_tr= 18.27, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-20.12, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 191.90, y_rov=-179.55, vy_rov=-0.40, gy_rov=-0.00, L= 179.84, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 18.47, Fy_tr= 1.04, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-37.25, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 192.00, y_rov=-179.55, vy_rov= 0.00, gy_rov= 0.40, L= 179.88, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 2.19, Fy_tr= 18.28, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-40.55, ret= 0.37, exp=PILOT_DESC_ACC
IC_L_6: t= 192.10, y_rov=-179.61, vy_rov=-0.60, gy_rov=-0.60, L= 179.91, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 24.27, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-11.57, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 192.20, y_rov=-179.66, vy_rov=-0.55, gy_rov= 0.05, L= 179.95, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 0.74, Fy_tr= 1.05, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-18.71, ret= 0.36, exp=PILOT_DESC_ACC
IC_L_6: t= 192.30, y_rov=-179.70, vy_rov=-0.36, gy_rov= 0.18, L= 179.99, dl_dt_cmd= 0.36, prev_cmd= 0.36, T_bat= 47.05, Fy_tr= 18.26, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-23.32, ret= 0.40, exp=T_SOFT_ACC
IC_L_6: t= 192.40, y_rov=-179.74, vy_rov=-0.40, gy_rov=-0.04, L= 180.03, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 2.67, Fy_tr= 1.05, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-36.57, ret= 0.38, exp=PILOT_DESC_ACC
IC_L_6: t= 192.50, y_rov=-179.78, vy_rov=-0.38, gy_rov= 0.02, L= 180.06, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 42.57, Fy_tr= 18.27, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-21.38, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 192.60, y_rov=-179.78, vy_rov= 0.00, gy_rov= 0.38, L= 180.10, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 0.00, Fy_tr= 1.05, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-57.78, ret= 0.36, exp=PILOT_DESC_ACC
IC_L_6: t= 192.70, y_rov=-179.84, vy_rov=-0.64, gy_rov=-0.64, L= 180.14, dl_dt_cmd= 0.36, prev_cmd= 0.36, T_bat= 29.70, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-5.95, ret= 0.37, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 192.80, y_rov=-179.89, vy_rov=-0.48, gy_rov= 0.16, L= 180.17, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 2.41, Fy_tr= 1.40, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-27.37, ret= 0.35, exp=PILOT_DESC_ACC
IC_L_6: t= 192.90, y_rov=-179.93, vy_rov=-0.36, gy_rov= 0.13, L= 180.21, dl_dt_cmd= 0.35, prev_cmd= 0.35, T_bat= 48.70, Fy_tr= 17.91, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-24.50, ret= 0.40, exp=T_SOFT_ACC
IC_L_6: t= 193.00, y_rov=-179.97, vy_rov=-0.41, gy_rov=-0.05, L= 180.25, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 2.40, Fy_tr= 1.40, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-36.09, ret= 0.38, exp=PILOT_DESC_ACC
IC_L_6: t= 193.10, y_rov=-180.00, vy_rov=-0.39, gy_rov= 0.02, L= 180.29, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 43.51, Fy_tr= 17.92, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-21.62, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 193.20, y_rov=-180.04, vy_rov=-0.39, gy_rov=-0.00, L= 180.33, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 5.22, Fy_tr= 1.40, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-37.94, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 193.30, y_rov=-180.08, vy_rov=-0.39, gy_rov=-0.00, L= 180.36, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 39.74, Fy_tr= 17.92, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-21.24, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 193.40, y_rov=-180.12, vy_rov=-0.39, gy_rov=-0.00, L= 180.40, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 8.51, Fy_tr= 1.40, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-37.59, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 193.50, y_rov=-180.16, vy_rov=-0.39, gy_rov=-0.00, L= 180.44, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 36.25, Fy_tr= 17.92, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-20.92, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 193.60, y_rov=-180.20, vy_rov=-0.39, gy_rov=-0.00, L= 180.48, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 11.91, Fy_tr= 1.40, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-37.30, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 193.70, y_rov=-180.24, vy_rov=-0.40, gy_rov=-0.00, L= 180.52, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 32.82, Fy_tr= 17.92, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-20.66, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 193.80, y_rov=-180.24, vy_rov= 0.00, gy_rov= 0.40, L= 180.56, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 0.00, Fy_tr= 1.40, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-57.43, ret= 0.37, exp=PILOT_DESC_ACC
IC_L_6: t= 193.90, y_rov=-180.30, vy_rov=-0.63, gy_rov=-0.63, L= 180.60, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 29.36, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-6.65, ret= 0.37, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 194.00, y_rov=-180.35, vy_rov=-0.51, gy_rov= 0.12, L= 180.63, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 2.35, Fy_tr= 1.21, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-23.66, ret= 0.36, exp=PILOT_DESC_ACC
IC_L_6: t= 194.10, y_rov=-180.39, vy_rov=-0.36, gy_rov= 0.15, L= 180.67, dl_dt_cmd= 0.36, prev_cmd= 0.36, T_bat= 48.70, Fy_tr= 18.09, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-23.68, ret= 0.41, exp=T_SOFT_ACC
IC_L_6: t= 194.20, y_rov=-180.43, vy_rov=-0.41, gy_rov=-0.05, L= 180.71, dl_dt_cmd= 0.41, prev_cmd= 0.41, T_bat= 2.48, Fy_tr= 1.22, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-35.54, ret= 0.39, exp=PILOT_DESC_ACC
IC_L_6: t= 194.30, y_rov=-180.47, vy_rov=-0.39, gy_rov= 0.02, L= 180.75, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 43.44, Fy_tr= 18.10, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-20.82, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 194.40, y_rov=-180.51, vy_rov=-0.39, gy_rov=-0.00, L= 180.79, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 5.39, Fy_tr= 1.22, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-37.56, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 194.50, y_rov=-180.55, vy_rov=-0.39, gy_rov=-0.00, L= 180.82, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 39.59, Fy_tr= 18.10, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-20.55, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 194.60, y_rov=-180.59, vy_rov=-0.40, gy_rov=-0.00, L= 180.86, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 8.77, Fy_tr= 1.22, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-37.31, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 194.70, y_rov=-180.63, vy_rov=-0.40, gy_rov=-0.00, L= 180.90, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 36.02, Fy_tr= 18.10, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-20.33, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 194.80, y_rov=-180.67, vy_rov=-0.40, gy_rov=-0.00, L= 180.94, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 12.26, Fy_tr= 1.22, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-37.12, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 194.90, y_rov=-180.71, vy_rov=-0.40, gy_rov=-0.00, L= 180.98, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 32.50, Fy_tr= 18.10, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-20.15, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 195.00, y_rov=-180.75, vy_rov=-0.40, gy_rov=-0.00, L= 181.02, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 15.76, Fy_tr= 1.22, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-36.95, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 195.10, y_rov=-180.79, vy_rov=-0.40, gy_rov=-0.00, L= 181.06, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 29.00, Fy_tr= 18.10, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-20.00, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 195.20, y_rov=-180.83, vy_rov=-0.40, gy_rov=-0.00, L= 181.10, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 19.27, Fy_tr= 1.22, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-36.82, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 195.30, y_rov=-180.87, vy_rov=-0.40, gy_rov=-0.00, L= 181.14, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.50, Fy_tr= 18.10, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-19.88, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 195.40, y_rov=-180.91, vy_rov=-0.40, gy_rov=-0.00, L= 181.18, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 22.78, Fy_tr= 1.22, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-36.71, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 195.50, y_rov=-180.95, vy_rov=-0.40, gy_rov=-0.00, L= 181.22, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 22.00, Fy_tr= 18.10, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-19.79, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 195.60, y_rov=-180.99, vy_rov=-0.40, gy_rov=-0.00, L= 181.26, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.30, Fy_tr= 1.21, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-36.63, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 195.70, y_rov=-180.99, vy_rov= 0.00, gy_rov= 0.40, L= 181.30, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 0.00, Fy_tr= 18.10, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-40.73, ret= 0.38, exp=PILOT_DESC_ACC
IC_L_6: t= 195.80, y_rov=-181.05, vy_rov=-0.60, gy_rov=-0.60, L= 181.34, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 25.97, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-12.72, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 195.90, y_rov=-181.11, vy_rov=-0.57, gy_rov= 0.03, L= 181.37, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 0.00, Fy_tr= 0.95, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-16.17, ret= 0.36, exp=PILOT_DESC_ACC
IC_L_6: t= 196.00, y_rov=-181.14, vy_rov=-0.37, gy_rov= 0.20, L= 181.41, dl_dt_cmd= 0.36, prev_cmd= 0.36, T_bat= 47.87, Fy_tr= 18.36, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-22.96, ret= 0.41, exp=T_SOFT_ACC
IC_L_6: t= 196.10, y_rov=-181.18, vy_rov=-0.42, gy_rov=-0.05, L= 181.45, dl_dt_cmd= 0.41, prev_cmd= 0.41, T_bat= 2.05, Fy_tr= 0.95, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-35.32, ret= 0.39, exp=PILOT_DESC_ACC
IC_L_6: t= 196.20, y_rov=-181.22, vy_rov=-0.40, gy_rov= 0.02, L= 181.49, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 43.35, Fy_tr= 18.37, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-20.13, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 196.30, y_rov=-181.22, vy_rov= 0.00, gy_rov= 0.40, L= 181.53, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 0.00, Fy_tr= 0.95, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-57.88, ret= 0.37, exp=PILOT_DESC_ACC
IC_L_6: t= 196.40, y_rov=-181.29, vy_rov=-0.64, gy_rov=-0.64, L= 181.57, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 29.91, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-5.93, ret= 0.37, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 196.50, y_rov=-181.34, vy_rov=-0.51, gy_rov= 0.13, L= 181.60, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 2.29, Fy_tr= 1.20, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-23.98, ret= 0.36, exp=PILOT_DESC_ACC
IC_L_6: t= 196.60, y_rov=-181.37, vy_rov=-0.36, gy_rov= 0.15, L= 181.64, dl_dt_cmd= 0.36, prev_cmd= 0.36, T_bat= 49.08, Fy_tr= 18.10, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-23.63, ret= 0.41, exp=T_HARD_ACC
IC_L_6: t= 196.70, y_rov=-181.37, vy_rov= 0.00, gy_rov= 0.36, L= 181.68, dl_dt_cmd= 0.41, prev_cmd= 0.41, T_bat= 0.00, Fy_tr= 1.20, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-57.63, ret= 0.39, exp=PILOT_DESC_ACC
IC_L_6: t= 196.80, y_rov=-181.44, vy_rov=-0.67, gy_rov=-0.67, L= 181.72, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 32.59, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-1.26, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 196.90, y_rov=-181.49, vy_rov=-0.53, gy_rov= 0.14, L= 181.76, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 0.70, Fy_tr= 1.18, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-21.87, ret= 0.37, exp=PILOT_DESC_ACC
IC_L_6: t= 197.00, y_rov=-181.49, vy_rov= 0.00, gy_rov= 0.53, L= 181.79, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 19.96, Fy_tr= 18.13, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-40.70, ret= 0.37, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 197.10, y_rov=-181.56, vy_rov=-0.67, gy_rov=-0.67, L= 181.83, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 13.13, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-0.52, ret= 0.37, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 197.20, y_rov=-181.61, vy_rov=-0.46, gy_rov= 0.22, L= 181.87, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 15.52, Fy_tr= 1.72, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-30.21, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 197.30, y_rov=-181.64, vy_rov=-0.38, gy_rov= 0.07, L= 181.91, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 33.97, Fy_tr= 17.59, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-22.21, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 197.40, y_rov=-181.68, vy_rov=-0.39, gy_rov=-0.00, L= 181.94, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 16.49, Fy_tr= 1.72, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-37.86, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 197.50, y_rov=-181.72, vy_rov=-0.39, gy_rov=-0.00, L= 181.98, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 29.39, Fy_tr= 17.60, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-21.78, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 197.60, y_rov=-181.76, vy_rov=-0.39, gy_rov=-0.00, L= 182.02, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 19.37, Fy_tr= 1.72, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-37.48, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 197.70, y_rov=-181.80, vy_rov=-0.39, gy_rov=-0.00, L= 182.06, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 25.82, Fy_tr= 17.60, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-21.43, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 197.80, y_rov=-181.84, vy_rov=-0.39, gy_rov=-0.00, L= 182.10, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 22.60, Fy_tr= 1.72, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-37.16, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 197.90, y_rov=-181.88, vy_rov=-0.39, gy_rov=-0.00, L= 182.14, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 22.45, Fy_tr= 17.60, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-21.15, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
