[SCEN] t=0.10 scen=Fy crit=(t>0:-50) T_bat=0.8068861135073987 p=-100.00 L=110.00
IC_L_6: t= 0.10, y_rov=-100.00, vy_rov=-0.03, gy_rov= 0.00, L= 110.00, dl_dt_cmd= 0.00, prev_cmd= 0.00, T_bat= 0.81, Fy_tr=-0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-8.73, ret=-0.01, exp=CATENARY_SIGN_IN_ACC
IC_L_6: t= 16.60, y_rov=-110.96, vy_rov=-0.67, gy_rov= 0.00, L= 116.15, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.37, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 16.70, y_rov=-111.03, vy_rov=-0.67, gy_rov= 0.00, L= 116.19, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.39, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 16.80, y_rov=-111.10, vy_rov=-0.67, gy_rov= 0.00, L= 116.23, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.41, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 16.90, y_rov=-111.16, vy_rov=-0.67, gy_rov= 0.00, L= 116.27, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.42, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 17.00, y_rov=-111.23, vy_rov=-0.67, gy_rov= 0.00, L= 116.31, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.44, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 17.10, y_rov=-111.30, vy_rov=-0.67, gy_rov= 0.00, L= 116.35, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.46, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 17.20, y_rov=-111.36, vy_rov=-0.67, gy_rov= 0.00, L= 116.39, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.47, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 17.30, y_rov=-111.43, vy_rov=-0.67, gy_rov= 0.00, L= 116.43, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.49, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 17.40, y_rov=-111.50, vy_rov=-0.67, gy_rov= 0.00, L= 116.47, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.51, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 17.50, y_rov=-111.57, vy_rov=-0.67, gy_rov= 0.00, L= 116.51, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.52, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 17.60, y_rov=-111.63, vy_rov=-0.67, gy_rov= 0.00, L= 116.55, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.54, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 17.70, y_rov=-111.70, vy_rov=-0.67, gy_rov= 0.00, L= 116.59, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.56, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 17.80, y_rov=-111.77, vy_rov=-0.67, gy_rov= 0.00, L= 116.63, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.58, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 17.90, y_rov=-111.84, vy_rov=-0.67, gy_rov= 0.00, L= 116.67, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.59, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 18.00, y_rov=-111.90, vy_rov=-0.67, gy_rov= 0.00, L= 116.71, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.61, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 18.10, y_rov=-111.97, vy_rov=-0.67, gy_rov= 0.00, L= 116.75, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.63, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 18.20, y_rov=-112.04, vy_rov=-0.67, gy_rov= 0.00, L= 116.79, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.64, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 18.30, y_rov=-112.11, vy_rov=-0.67, gy_rov= 0.00, L= 116.83, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.66, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 18.40, y_rov=-112.17, vy_rov=-0.67, gy_rov= 0.00, L= 116.87, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.68, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 18.50, y_rov=-112.24, vy_rov=-0.67, gy_rov= 0.00, L= 116.91, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.69, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 18.60, y_rov=-112.31, vy_rov=-0.67, gy_rov= 0.00, L= 116.95, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.71, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 18.70, y_rov=-112.37, vy_rov=-0.67, gy_rov= 0.00, L= 116.99, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.73, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 18.80, y_rov=-112.44, vy_rov=-0.67, gy_rov= 0.00, L= 117.03, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.74, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 18.90, y_rov=-112.51, vy_rov=-0.67, gy_rov= 0.00, L= 117.07, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.76, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 19.00, y_rov=-112.58, vy_rov=-0.67, gy_rov= 0.00, L= 117.11, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.78, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 19.10, y_rov=-112.64, vy_rov=-0.67, gy_rov= 0.00, L= 117.15, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.80, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 19.20, y_rov=-112.71, vy_rov=-0.67, gy_rov= 0.00, L= 117.19, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.81, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 19.30, y_rov=-112.78, vy_rov=-0.67, gy_rov= 0.00, L= 117.23, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.83, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 19.40, y_rov=-112.85, vy_rov=-0.67, gy_rov= 0.00, L= 117.27, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.85, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 19.50, y_rov=-112.91, vy_rov=-0.67, gy_rov= 0.00, L= 117.31, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.86, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 19.60, y_rov=-112.98, vy_rov=-0.67, gy_rov= 0.00, L= 117.35, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.88, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 19.70, y_rov=-113.05, vy_rov=-0.67, gy_rov= 0.00, L= 117.39, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.90, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 19.80, y_rov=-113.11, vy_rov=-0.67, gy_rov= 0.00, L= 117.43, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.91, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 19.90, y_rov=-113.18, vy_rov=-0.67, gy_rov= 0.00, L= 117.47, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.93, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 20.00, y_rov=-113.25, vy_rov=-0.67, gy_rov= 0.00, L= 117.51, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.95, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 20.10, y_rov=-113.32, vy_rov=-0.67, gy_rov= 0.00, L= 117.55, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.97, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 20.20, y_rov=-113.38, vy_rov=-0.67, gy_rov= 0.00, L= 117.59, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.98, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 20.30, y_rov=-113.45, vy_rov=-0.67, gy_rov= 0.00, L= 117.63, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.00, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 20.40, y_rov=-113.52, vy_rov=-0.67, gy_rov= 0.00, L= 117.67, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.02, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 20.50, y_rov=-113.59, vy_rov=-0.67, gy_rov= 0.00, L= 117.71, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.03, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 20.60, y_rov=-113.65, vy_rov=-0.67, gy_rov= 0.00, L= 117.75, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.05, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 20.70, y_rov=-113.72, vy_rov=-0.67, gy_rov= 0.00, L= 117.79, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.07, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 20.80, y_rov=-113.79, vy_rov=-0.67, gy_rov= 0.00, L= 117.83, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.08, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 20.90, y_rov=-113.86, vy_rov=-0.67, gy_rov= 0.00, L= 117.87, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.10, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 21.00, y_rov=-113.92, vy_rov=-0.67, gy_rov= 0.00, L= 117.91, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.12, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 21.10, y_rov=-113.99, vy_rov=-0.67, gy_rov= 0.00, L= 117.95, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.14, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 21.20, y_rov=-114.06, vy_rov=-0.67, gy_rov= 0.00, L= 117.99, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.15, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 21.30, y_rov=-114.12, vy_rov=-0.67, gy_rov= 0.00, L= 118.03, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.17, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 21.40, y_rov=-114.19, vy_rov=-0.67, gy_rov= 0.00, L= 118.07, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.19, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 21.50, y_rov=-114.26, vy_rov=-0.67, gy_rov= 0.00, L= 118.11, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.20, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 21.60, y_rov=-114.33, vy_rov=-0.67, gy_rov= 0.00, L= 118.15, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.22, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 21.70, y_rov=-114.39, vy_rov=-0.67, gy_rov= 0.00, L= 118.19, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.24, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 21.80, y_rov=-114.46, vy_rov=-0.67, gy_rov= 0.00, L= 118.23, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.26, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 21.90, y_rov=-114.53, vy_rov=-0.67, gy_rov= 0.00, L= 118.27, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.27, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 22.00, y_rov=-114.60, vy_rov=-0.67, gy_rov= 0.00, L= 118.31, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.29, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 22.10, y_rov=-114.66, vy_rov=-0.67, gy_rov= 0.00, L= 118.35, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.31, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 22.20, y_rov=-114.73, vy_rov=-0.67, gy_rov= 0.00, L= 118.39, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.33, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 22.30, y_rov=-114.80, vy_rov=-0.67, gy_rov= 0.00, L= 118.43, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.34, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 22.40, y_rov=-114.87, vy_rov=-0.67, gy_rov= 0.00, L= 118.47, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.36, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 22.50, y_rov=-114.93, vy_rov=-0.67, gy_rov= 0.00, L= 118.51, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.38, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 22.60, y_rov=-115.00, vy_rov=-0.67, gy_rov= 0.00, L= 118.55, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.39, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 22.70, y_rov=-115.07, vy_rov=-0.67, gy_rov= 0.00, L= 118.59, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.41, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 22.80, y_rov=-115.13, vy_rov=-0.67, gy_rov= 0.00, L= 118.63, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.43, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 22.90, y_rov=-115.20, vy_rov=-0.67, gy_rov= 0.00, L= 118.67, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.45, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 23.00, y_rov=-115.27, vy_rov=-0.67, gy_rov= 0.00, L= 118.71, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.46, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 23.10, y_rov=-115.34, vy_rov=-0.67, gy_rov= 0.00, L= 118.75, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.48, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 23.20, y_rov=-115.40, vy_rov=-0.67, gy_rov= 0.00, L= 118.79, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.50, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 23.30, y_rov=-115.47, vy_rov=-0.67, gy_rov= 0.00, L= 118.83, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.52, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 23.40, y_rov=-115.54, vy_rov=-0.67, gy_rov= 0.00, L= 118.87, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.53, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 23.50, y_rov=-115.61, vy_rov=-0.67, gy_rov= 0.00, L= 118.91, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.55, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 23.60, y_rov=-115.67, vy_rov=-0.67, gy_rov= 0.00, L= 118.95, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.57, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 23.70, y_rov=-115.74, vy_rov=-0.67, gy_rov= 0.00, L= 118.99, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.59, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 23.80, y_rov=-115.81, vy_rov=-0.67, gy_rov= 0.00, L= 119.03, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.60, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 23.90, y_rov=-115.87, vy_rov=-0.67, gy_rov= 0.00, L= 119.07, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.62, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 24.00, y_rov=-115.94, vy_rov=-0.67, gy_rov= 0.00, L= 119.11, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.64, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 24.10, y_rov=-116.01, vy_rov=-0.67, gy_rov= 0.00, L= 119.15, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.66, Fy_tr= 0.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 24.20, y_rov=-116.08, vy_rov=-0.67, gy_rov= 0.00, L= 119.19, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.67, Fy_tr= 0.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 24.30, y_rov=-116.14, vy_rov=-0.67, gy_rov= 0.00, L= 119.23, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.69, Fy_tr= 0.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 24.40, y_rov=-116.21, vy_rov=-0.67, gy_rov= 0.00, L= 119.27, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.71, Fy_tr= 0.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 24.50, y_rov=-116.28, vy_rov=-0.67, gy_rov= 0.00, L= 119.31, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.73, Fy_tr= 0.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 24.60, y_rov=-116.35, vy_rov=-0.67, gy_rov= 0.00, L= 119.35, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.74, Fy_tr= 0.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 24.70, y_rov=-116.41, vy_rov=-0.67, gy_rov= 0.00, L= 119.39, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.76, Fy_tr= 0.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 24.80, y_rov=-116.48, vy_rov=-0.67, gy_rov= 0.00, L= 119.43, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.78, Fy_tr= 0.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
